,gene_name,baseMean_Mono_h24,baseMean_Control_h24,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Description
ENSG00000196421,C20orf204,171.1540379,216.1360098,137.5870434,-0.33325702,0.216125258,-1.541962397,0.123082732,0.897476576,chromosome 20 open reading frame 204 [Source:HGNC Symbol;Acc:HGNC:27655]
ENSG00000196507,TCEAL3,946.3955272,1105.867423,1454.911523,-0.224600246,0.181543896,-1.237167712,0.216024826,0.897476576,transcription elongation factor A like 3 [Source:HGNC Symbol;Acc:HGNC:28247]
ENSG00000196549,MME,6229.264123,5919.466358,7391.16434,0.073471243,0.092580026,0.793597134,0.427430001,0.927979052,membrane metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:7154]
ENSG00000196584,XRCC2,811.470226,1009.902851,508.3129707,-0.31570755,0.162180907,-1.946638199,0.051578126,0.837090039,X-ray repair cross complementing 2 [Source:HGNC Symbol;Acc:HGNC:12829]
ENSG00000196639,HRH1,5207.617148,4718.738259,6609.649897,0.142136585,0.062028756,2.291462764,0.021936663,0.691650064,histamine receptor H1 [Source:HGNC Symbol;Acc:HGNC:5182]
ENSG00000196712,NF1,10540.32282,9812.566097,10955.69092,0.103189589,0.149149415,0.691853798,0.489029148,0.935292875,neurofibromin 1 [Source:HGNC Symbol;Acc:HGNC:7765]
ENSG00000196739,COL27A1,3160.892397,3248.170918,3468.477905,-0.039192703,0.134963941,-0.290393884,0.771514922,0.975812573,collagen type XXVII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22986]
ENSG00000196747,H2AC13,4236.088965,5423.68333,2704.4197,-0.356499768,0.126014021,-2.82904842,0.004668663,0.396629966,H2A clustered histone 13 [Source:HGNC Symbol;Acc:HGNC:4725]
ENSG00000196776,CD47,7298.560316,6391.688566,9225.27053,0.191267927,0.115208482,1.660189627,0.096876311,0.897476576,CD47 molecule [Source:HGNC Symbol;Acc:HGNC:1682]
ENSG00000196787,H2AC11,8338.59671,11446.47965,5537.5885,-0.45699199,0.142225981,-3.213140009,0.001312923,0.19221475,H2A clustered histone 11 [Source:HGNC Symbol;Acc:HGNC:4737]
ENSG00000196812,ZSCAN16,813.8043957,878.0776352,848.0081367,-0.109802822,0.113107263,-0.970784889,0.331655409,0.911384954,zinc finger and SCAN domain containing 16 [Source:HGNC Symbol;Acc:HGNC:20813]
ENSG00000196843,ARID5A,1456.665611,1389.820112,1795.611223,0.06812504,0.108613407,0.627224959,0.530511785,0.941932817,AT-rich interaction domain 5A [Source:HGNC Symbol;Acc:HGNC:17361]
ENSG00000196872,CRACDL,1179.532872,1237.862487,1233.930077,-0.06919769,0.086062434,-0.804040586,0.421373536,0.925889643,CRACD like [Source:HGNC Symbol;Acc:HGNC:33454]
ENSG00000196876,SCN8A,4750.379073,4561.538318,5508.530537,0.058330909,0.078314337,0.744830526,0.456374178,0.928682335,sodium voltage-gated channel alpha subunit 8 [Source:HGNC Symbol;Acc:HGNC:10596]
ENSG00000196878,LAMB3,4730.149409,4793.099647,8185.019254,-0.018873169,0.091174261,-0.20700106,0.836009031,0.983674686,laminin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:6490]
ENSG00000196932,TMEM26,327.7155016,343.35847,415.2101491,-0.065329214,0.151854348,-0.430209706,0.667043102,0.962838333,transmembrane protein 26 [Source:HGNC Symbol;Acc:HGNC:28550]
ENSG00000196935,SRGAP1,2298.107797,2301.296047,2261.265266,-0.002041703,0.239580059,-0.008522006,0.993200506,0.999429268,SLIT-ROBO Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:17382]
ENSG00000197045,GMFB,5900.837698,5092.747958,4924.688213,0.212410587,0.249613446,0.850958116,0.39479262,0.925889643,glia maturation factor beta [Source:HGNC Symbol;Acc:HGNC:4373]
ENSG00000197061,H4C3,6490.310233,7455.662988,4359.359615,-0.200065364,0.125546108,-1.593560857,0.111034428,0.897476576,H4 clustered histone 3 [Source:HGNC Symbol;Acc:HGNC:4787]
ENSG00000197081,IGF2R,32989.93634,35036.44288,33636.1789,-0.086828414,0.129730597,-0.669297881,0.503305478,0.937737655,insulin like growth factor 2 receptor [Source:HGNC Symbol;Acc:HGNC:5467]
ENSG00000197102,DYNC1H1,153154.4907,159680.0959,167075.2639,-0.060193543,0.089535375,-0.672287828,0.501400477,0.937563007,dynein cytoplasmic 1 heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2961]
ENSG00000197121,PGAP1,9297.08209,8082.964081,7180.181396,0.201832785,0.163200929,1.236713458,0.216193481,0.897476576,post-GPI attachment to proteins inositol deacylase 1 [Source:HGNC Symbol;Acc:HGNC:25712]
ENSG00000197140,ADAM32,324.5768044,280.3683242,297.4862563,0.210563607,0.160266075,1.313837675,0.188900836,0.897476576,ADAM metallopeptidase domain 32 [Source:HGNC Symbol;Acc:HGNC:15479]
ENSG00000197142,ACSL5,522.6935083,517.5902247,615.8302113,0.014997711,0.117278875,0.127880753,0.898243343,0.992378252,acyl-CoA synthetase long chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526]
ENSG00000197153,H3C12,1898.039884,2178.316781,1035.937007,-0.198889081,0.151038016,-1.316814704,0.187900743,0.897476576,H3 clustered histone 12 [Source:HGNC Symbol;Acc:HGNC:4774]
ENSG00000197182,MIRLET7BHG,780.3160702,971.6413212,883.1159702,-0.316135302,0.166330197,-1.900648871,0.05734802,0.859412292,MIRLET7B host gene [Source:HGNC Symbol;Acc:HGNC:37189]
ENSG00000197208,SLC22A4,894.6188596,974.8651808,956.2510686,-0.122857206,0.086206512,-1.425149947,0.154113861,0.897476576,solute carrier family 22 member 4 [Source:HGNC Symbol;Acc:HGNC:10968]
ENSG00000197238,H4C11,709.4796574,703.5053608,606.4380822,0.011592358,0.205268791,0.056474043,0.954964173,0.996893295,H4 clustered histone 11 [Source:HGNC Symbol;Acc:HGNC:4785]
ENSG00000197291,RAMP2-AS1,123.2732412,148.6871563,111.8835476,-0.268646421,0.186498647,-1.440473828,0.149733389,0.897476576,RAMP2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44358]
ENSG00000197299,BLM,1518.154918,1719.519309,973.1672549,-0.179895484,0.131573788,-1.367259286,0.171544048,0.897476576,BLM RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:1058]
ENSG00000197308,GATA3-AS1,167.577718,204.6100558,167.8843725,-0.286197425,0.187823191,-1.523759782,0.12756873,0.897476576,GATA3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:33786]
ENSG00000197375,SLC22A5,301.6209405,320.626247,309.7574633,-0.088981521,0.141886942,-0.627129738,0.530574195,0.941932817,solute carrier family 22 member 5 [Source:HGNC Symbol;Acc:HGNC:10969]
ENSG00000197380,DACT3,164.6205451,144.449428,121.5430676,0.188080396,0.208118346,0.903718483,0.366144696,0.920583368,dishevelled binding antagonist of beta catenin 3 [Source:HGNC Symbol;Acc:HGNC:30745]
ENSG00000197385,ZNF860,320.4557536,299.4207157,212.5383345,0.096809308,0.18607355,0.520274417,0.602872324,0.953175194,zinc finger protein 860 [Source:HGNC Symbol;Acc:HGNC:34513]
ENSG00000197386,HTT,9005.628833,9364.811632,8898.144557,-0.056426187,0.148626983,-0.379649684,0.704205475,0.966955057,huntingtin [Source:HGNC Symbol;Acc:HGNC:4851]
ENSG00000197442,MAP3K5,1601.956962,1555.051834,1741.218082,0.043080412,0.073039748,0.589821481,0.55531034,0.944359462,mitogen-activated protein kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6857]
ENSG00000197535,MYO5A,51786.73993,51464.60589,41041.85442,0.008985668,0.061831784,0.145324423,0.884454733,0.991355216,myosin VA [Source:HGNC Symbol;Acc:HGNC:7602]
ENSG00000197536,IRF1-AS1,311.8366415,334.1976006,461.5485358,-0.100045708,0.214291027,-0.466868398,0.640594037,0.958210432,IRF1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:33838]
ENSG00000197594,ENPP1,1483.809656,1351.646487,1116.691798,0.133775365,0.087663146,1.526016026,0.127005873,0.897476576,ectonucleotide pyrophosphatase/phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:3356]
ENSG00000197632,SERPINB2,492.8253835,408.1858501,417.9393629,0.270663925,0.148926169,1.817436963,0.069150232,0.881383017,serpin family B member 2 [Source:HGNC Symbol;Acc:HGNC:8584]
ENSG00000197646,PDCD1LG2,1452.211807,1204.986641,1972.766085,0.268532216,0.083679946,3.20903907,0.001331794,0.19221475,programmed cell death 1 ligand 2 [Source:HGNC Symbol;Acc:HGNC:18731]
ENSG00000197766,CFD,84.00991692,86.95797749,124.0421265,-0.05038027,0.205571582,-0.245074098,0.806399059,0.979762432,complement factor D [Source:HGNC Symbol;Acc:HGNC:2771]
ENSG00000197780,TAF13,2685.143693,2456.792528,2653.072048,0.128147436,0.145520123,0.880616601,0.37852537,0.923925682,TATA-box binding protein associated factor 13 [Source:HGNC Symbol;Acc:HGNC:11546]
ENSG00000197852,INKA2,2134.551999,2323.308768,1775.410248,-0.122149722,0.086121397,-1.418343482,0.156090508,0.897476576,inka box actin regulator 2 [Source:HGNC Symbol;Acc:HGNC:28045]
ENSG00000197903,H2BC12,8908.772029,9773.110226,5958.379152,-0.13365404,0.101476727,-1.317090575,0.187808266,0.897476576,H2B clustered histone 12 [Source:HGNC Symbol;Acc:HGNC:13954]
ENSG00000197965,MPZL1,19898.63993,18587.33088,20111.3936,0.098228775,0.045585349,2.154832156,0.031174971,0.739618063,myelin protein zero like 1 [Source:HGNC Symbol;Acc:HGNC:7226]
ENSG00000198075,SULT1C4,395.6216065,368.4877106,385.2218012,0.102451157,0.172694957,0.593249267,0.553014346,0.943796329,sulfotransferase family 1C member 4 [Source:HGNC Symbol;Acc:HGNC:11457]
ENSG00000198108,CHSY3,1408.012374,1339.874359,1628.283052,0.071094124,0.075977556,0.935725333,0.349414624,0.915902729,chondroitin sulfate synthase 3 [Source:HGNC Symbol;Acc:HGNC:24293]
ENSG00000198121,LPAR1,482.4884141,444.1908891,582.3213734,0.117904983,0.134816852,0.874556709,0.381815151,0.925183123,lysophosphatidic acid receptor 1 [Source:HGNC Symbol;Acc:HGNC:3166]
ENSG00000198298,ZNF485,218.7479895,171.712834,228.7411442,0.346991468,0.152519504,2.275062924,0.022902155,0.703194604,zinc finger protein 485 [Source:HGNC Symbol;Acc:HGNC:23440]
ENSG00000198496,NBR2,102.7496596,131.788169,130.2308093,-0.359046055,0.203494027,-1.764405867,0.077663671,0.885353177,neighbor of BRCA1 lncRNA 2 [Source:HGNC Symbol;Acc:HGNC:20691]
ENSG00000198513,ATL1,281.8019498,262.4804653,241.9281642,0.102296595,0.148263797,0.689963412,0.490217197,0.935743245,atlastin GTPase 1 [Source:HGNC Symbol;Acc:HGNC:11231]
ENSG00000198517,MAFK,3524.288382,4008.72182,5013.253077,-0.185537076,0.109958383,-1.687339074,0.091538172,0.894474194,MAF bZIP transcription factor K [Source:HGNC Symbol;Acc:HGNC:6782]
ENSG00000198535,C2CD4A,87.93765906,48.5194178,265.0577424,0.854897937,0.229491219,3.725187999,0.00019517,0.06048657,C2 calcium dependent domain containing 4A [Source:HGNC Symbol;Acc:HGNC:33627]
ENSG00000198618,PPIAP22,133.5695749,148.7121112,125.5612069,-0.154562974,0.19338738,-0.799240229,0.42415113,0.926861898,peptidylprolyl isomerase A pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:17236]
ENSG00000198719,DLL1,370.3899983,479.1756784,360.4776462,-0.370030789,0.121884964,-3.035901856,0.002398174,0.279671604,delta like canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:2908]
ENSG00000198740,ZNF652,2530.970377,2507.919062,2315.774906,0.01314285,0.121397694,0.108262763,0.91378726,0.99384935,zinc finger protein 652 [Source:HGNC Symbol;Acc:HGNC:29147]
ENSG00000198743,SLC5A3,6089.802035,5891.800689,5678.113859,0.047566712,0.105463243,0.451026449,0.651970486,0.959209349,solute carrier family 5 member 3 [Source:HGNC Symbol;Acc:HGNC:11038]
ENSG00000198792,TMEM184B,7143.418359,7295.715948,7976.218512,-0.030428278,0.126042082,-0.241413643,0.80923454,0.98055119,transmembrane protein 184B [Source:HGNC Symbol;Acc:HGNC:1310]
ENSG00000198795,ZNF521,23639.57202,24141.7797,22128.77297,-0.030365164,0.054245879,-0.559769043,0.575636982,0.947246343,zinc finger protein 521 [Source:HGNC Symbol;Acc:HGNC:24605]
ENSG00000198814,GK,1458.724671,1448.807062,1557.021682,0.009617769,0.079917601,0.120346073,0.904209008,0.992664237,glycerol kinase [Source:HGNC Symbol;Acc:HGNC:4289]
ENSG00000198826,ARHGAP11A,4433.805255,4968.280097,2685.911574,-0.164364052,0.115934875,-1.417727427,0.156270359,0.897476576,Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783]
ENSG00000198829,SUCNR1,134.0160045,92.75869575,172.7268032,0.530667159,0.287616738,1.845049644,0.065030317,0.874472879,succinate receptor 1 [Source:HGNC Symbol;Acc:HGNC:4542]
ENSG00000198830,HMGN2,8010.76792,9149.726809,6310.81665,-0.191788094,0.088892956,-2.157517343,0.030965377,0.739618063,high mobility group nucleosomal binding domain 2 [Source:HGNC Symbol;Acc:HGNC:4986]
ENSG00000198832,SELENOM,2063.481829,2173.689891,3032.319611,-0.074641091,0.110063632,-0.678163079,0.497668299,0.937563007,selenoprotein M [Source:HGNC Symbol;Acc:HGNC:30397]
ENSG00000198840,MT-ND3,234.5276604,249.2742732,246.9883502,-0.089611713,0.227664292,-0.393613389,0.693866495,0.965440221,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3 [Source:HGNC Symbol;Acc:HGNC:7458]
ENSG00000198843,SELENOT,10251.48035,9218.619372,11275.53673,0.153159026,0.136680128,1.120565426,0.262472889,0.904063171,selenoprotein T [Source:HGNC Symbol;Acc:HGNC:18136]
ENSG00000198898,CAPZA2,19431.74926,17818.72317,19894.02256,0.124986242,0.128433877,0.973156348,0.330475602,0.911384954,capping actin protein of muscle Z-line subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:1490]
ENSG00000198901,PRC1,154.5722427,214.7080955,108.5888332,-0.472147053,0.202352728,-2.333287308,0.019633071,0.664431512,protein regulator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:9341]
ENSG00000198959,TGM2,66096.59877,69432.01842,67684.38688,-0.071019032,0.073810774,-0.962177042,0.33596068,0.91381957,transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]
ENSG00000199161,MIR126,69.46019196,95.45261333,122.6530401,-0.45765115,0.254596538,-1.797554491,0.072247636,0.884376664,microRNA 126 [Source:HGNC Symbol;Acc:HGNC:31508]
ENSG00000201428,RN7SKP71,443.1065745,521.3793732,485.1360563,-0.235116705,0.216011767,-1.088443969,0.27639916,0.904063171,RN7SK pseudogene 71 [Source:HGNC Symbol;Acc:HGNC:45795]
ENSG00000202048,SNORD114-20,400.9452093,316.0384255,471.4532768,0.342006959,0.213228461,1.603946105,0.108725933,0.897476576,"small nucleolar RNA, C/D box 114-20 [Source:HGNC Symbol;Acc:HGNC:33008]"
ENSG00000202515,VTRNA1-3,128.8408394,130.7067013,132.6671577,-0.021814975,0.228172688,-0.095607301,0.923832467,0.995114214,vault RNA 1-3 [Source:HGNC Symbol;Acc:HGNC:12656]
ENSG00000203668,CHML,5740.656004,5028.879867,4596.823984,0.190828219,0.12039395,1.585031633,0.112959147,0.897476576,CHM like Rab escort protein [Source:HGNC Symbol;Acc:HGNC:1941]
ENSG00000203706,SERTAD4-AS1,136.9406139,148.1125336,132.1750879,-0.112949647,0.192187108,-0.587706682,0.55672919,0.94453602,SERTAD4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:32019]
ENSG00000203739,PRDX6-AS1,255.3022821,298.7081721,278.4816959,-0.226563133,0.168548899,-1.344198233,0.178884293,0.897476576,PRDX6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54870]
ENSG00000203760,CENPW,1275.414243,1470.2872,903.0942103,-0.204897486,0.146123993,-1.402216582,0.160850581,0.897476576,centromere protein W [Source:HGNC Symbol;Acc:HGNC:21488]
ENSG00000203814,H2BC18,2832.791467,3223.009149,1727.067916,-0.186402563,0.11760836,-1.584943131,0.112979256,0.897476576,H2B clustered histone 18 [Source:HGNC Symbol;Acc:HGNC:24700]
ENSG00000203872,C6orf163,238.8160147,243.2880249,216.1312163,-0.026943909,0.233221023,-0.115529505,0.908025435,0.993228482,chromosome 6 open reading frame 163 [Source:HGNC Symbol;Acc:HGNC:21403]
ENSG00000203883,SOX18,2492.125529,2722.829202,1648.782987,-0.12766132,0.181887051,-0.701871407,0.482759362,0.933180776,SRY-box transcription factor 18 [Source:HGNC Symbol;Acc:HGNC:11194]
ENSG00000203943,SAMD13,127.9342818,124.6719856,126.3903651,0.035088825,0.27834187,0.126063769,0.899681447,0.992453054,sterile alpha motif domain containing 13 [Source:HGNC Symbol;Acc:HGNC:24582]
ENSG00000204086,RPA4,139.5441055,168.6489925,132.6917552,-0.272330362,0.206625755,-1.317988465,0.187507509,0.897476576,replication protein A4 [Source:HGNC Symbol;Acc:HGNC:30305]
ENSG00000204103,MAFB,443.8424117,466.9718846,376.4107435,-0.07278448,0.152747562,-0.476501748,0.633716963,0.957107288,MAF bZIP transcription factor B [Source:HGNC Symbol;Acc:HGNC:6408]
ENSG00000204131,NHSL2,8333.443805,8974.165607,6404.278646,-0.106879217,0.186460274,-0.573201006,0.566508603,0.945899341,NHS like 2 [Source:HGNC Symbol;Acc:HGNC:33737]
ENSG00000204138,PHACTR4,2921.671596,3365.051987,2262.842723,-0.203858482,0.169493046,-1.202754254,0.229071432,0.897476576,phosphatase and actin regulator 4 [Source:HGNC Symbol;Acc:HGNC:25793]
ENSG00000204161,TMEM273,276.7147549,299.3066658,167.7097339,-0.113908697,0.213389274,-0.533807044,0.59347504,0.951224269,transmembrane protein 273 [Source:HGNC Symbol;Acc:HGNC:27274]
ENSG00000204219,TCEA3,139.6317867,150.5464287,192.9492828,-0.106807652,0.166140467,-0.642875598,0.520304825,0.939183647,transcription elongation factor A3 [Source:HGNC Symbol;Acc:HGNC:11615]
ENSG00000204261,PSMB8-AS1,76.19757284,101.2557259,110.163068,-0.405836771,0.256127414,-1.584511256,0.113077422,0.897476576,PSMB8 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:39758]
ENSG00000204264,PSMB8,2028.750574,1990.589043,3182.747137,0.027647899,0.100039066,0.276371024,0.78226311,0.977238336,proteasome 20S subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:9545]
ENSG00000204267,TAP2,751.6046124,664.9039707,892.5540554,0.175839613,0.127057183,1.383940746,0.166376599,0.897476576,"transporter 2, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:44]"
ENSG00000204370,SDHD,4943.123623,4324.613782,5383.345186,0.192757896,0.197176443,0.977590895,0.328276703,0.911367103,succinate dehydrogenase complex subunit D [Source:HGNC Symbol;Acc:HGNC:10683]
ENSG00000204381,LAYN,302.2264963,255.6776061,371.6413129,0.239975395,0.151403592,1.585004631,0.112965282,0.897476576,layilin [Source:HGNC Symbol;Acc:HGNC:29471]
ENSG00000204389,HSPA1A,1776.827679,2142.822174,1769.377642,-0.269727471,0.113131168,-2.384201231,0.01711624,0.643001955,heat shock protein family A (Hsp70) member 1A [Source:HGNC Symbol;Acc:HGNC:5232]
ENSG00000204397,CARD16,1347.054493,1252.421811,2200.649964,0.104771811,0.130190497,0.804757747,0.420959489,0.925889643,caspase recruitment domain family member 16 [Source:HGNC Symbol;Acc:HGNC:33701]
ENSG00000204403,CASP12,465.564219,436.6681175,450.902159,0.091762475,0.114973471,0.798118679,0.424801623,0.927032409,caspase 12 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:19004]
ENSG00000204525,HLA-C,13326.28735,13993.87273,22517.73938,-0.070440361,0.091707173,-0.76810089,0.442427248,0.928168619,"major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:HGNC:4933]"
ENSG00000204592,HLA-E,42183.93869,41636.16833,62348.81547,0.018890732,0.075800716,0.249215746,0.8031939,0.979646277,"major histocompatibility complex, class I, E [Source:HGNC Symbol;Acc:HGNC:4962]"
ENSG00000204634,TBC1D8,4659.297882,5057.667428,4012.116137,-0.118143525,0.070529508,-1.675093547,0.093915879,0.897476576,TBC1 domain family member 8 [Source:HGNC Symbol;Acc:HGNC:17791]
ENSG00000204642,HLA-F,72.44782656,96.57304098,388.0146711,-0.410524157,0.23103259,-1.776910167,0.075583021,0.884961886,"major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:HGNC:4963]"
ENSG00000204923,FBXO48,111.7041114,104.4715974,116.4535662,0.094997366,0.209582202,0.453270194,0.650354192,0.95902312,F-box protein 48 [Source:HGNC Symbol;Acc:HGNC:33857]
ENSG00000204991,SPIRE2,91.32527638,116.2536506,122.9813203,-0.348473098,0.222130472,-1.568776651,0.116699991,0.897476576,spire type actin nucleation factor 2 [Source:HGNC Symbol;Acc:HGNC:30623]
ENSG00000205155,PSENEN,871.5069599,820.4178342,960.3960899,0.086692795,0.174146684,0.497814789,0.618614591,0.956445963,"presenilin enhancer, gamma-secretase subunit [Source:HGNC Symbol;Acc:HGNC:30100]"
ENSG00000205220,PSMB10,519.8314521,445.1007354,733.3751733,0.22414932,0.155899817,1.437777955,0.150497066,0.897476576,proteasome 20S subunit beta 10 [Source:HGNC Symbol;Acc:HGNC:9538]
ENSG00000205269,TMEM170B,893.2170096,806.8021077,728.0319501,0.146299581,0.167112239,0.875457013,0.38132529,0.924960155,transmembrane protein 170B [Source:HGNC Symbol;Acc:HGNC:34244]
ENSG00000205413,SAMD9,4821.098443,4540.82443,5961.723247,0.086178576,0.109820335,0.784723304,0.432615817,0.928168619,sterile alpha motif domain containing 9 [Source:HGNC Symbol;Acc:HGNC:1348]
ENSG00000205476,CCDC85C,1760.093344,2088.26098,1868.643455,-0.246096487,0.11879629,-2.071583946,0.038304258,0.804329378,coiled-coil domain containing 85C [Source:HGNC Symbol;Acc:HGNC:35459]
ENSG00000205485,AC004980.1,432.758725,508.0840728,413.8730986,-0.23124898,0.181048329,-1.277277628,0.201504249,0.897476576,pseudogene similar to part of postmeiotic segregation increased 2-like 3 PMS2L3
ENSG00000205502,C2CD4B,200.6157181,151.6846383,505.6998297,0.407070074,0.188494308,2.159588152,0.030804566,0.739618063,C2 calcium dependent domain containing 4B [Source:HGNC Symbol;Acc:HGNC:33628]
ENSG00000205542,TMSB4X,210448.0808,219518.4037,246011.9662,-0.060875775,0.120653311,-0.504551222,0.613874077,0.955992672,thymosin beta 4 X-linked [Source:HGNC Symbol;Acc:HGNC:11881]
ENSG00000205593,DENND6B,124.8864733,172.0504982,198.3223909,-0.463388863,0.181340633,-2.555350427,0.010608094,0.537792931,DENN domain containing 6B [Source:HGNC Symbol;Acc:HGNC:32690]
ENSG00000205707,ETFRF1,714.7393646,594.1767976,629.719018,0.266015136,0.27919926,0.9527788,0.340702158,0.91381957,electron transfer flavoprotein regulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:27052]
ENSG00000205930,C21orf62-AS1,141.6022979,134.3873237,152.8024523,0.074582049,0.182525741,0.408611128,0.682825063,0.964420262,C21orf62 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:1290]
ENSG00000206341,HLA-H,48.20766486,73.32394496,145.8784972,-0.603645677,0.330656748,-1.825596123,0.06791112,0.879726498,"major histocompatibility complex, class I, H (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4965]"
ENSG00000206344,HCG27,93.27064338,100.025932,104.8732723,-0.101595289,0.18903204,-0.537450104,0.590956742,0.951224269,HLA complex group 27 [Source:HGNC Symbol;Acc:HGNC:27366]
ENSG00000206503,HLA-A,21596.13723,20842.23631,38086.3645,0.051315325,0.0966316,0.531040832,0.595390484,0.951687552,"major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]"
ENSG00000206560,ANKRD28,27016.83902,26994.42451,25882.87802,0.001170093,0.06467126,0.01809293,0.985564718,0.998898673,ankyrin repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29024]
ENSG00000206712,RNU6-26P,109.1037151,93.32504988,144.3978472,0.222864248,0.26343609,0.84598981,0.397558429,0.925889643,"RNA, U6 small nuclear 26, pseudogene [Source:HGNC Symbol;Acc:HGNC:34252]"
ENSG00000207044,RNU6-1226P,129.9526061,118.7479028,126.0717223,0.129435025,0.263739657,0.490768155,0.623590435,0.956445963,"RNA, U6 small nuclear 1226, pseudogene [Source:HGNC Symbol;Acc:HGNC:48189]"
ENSG00000207445,SNORD15B,106.6838293,123.7844204,127.7351599,-0.216078654,0.186990288,-1.155560835,0.247860836,0.900482151,"small nucleolar RNA, C/D box 15B [Source:HGNC Symbol;Acc:HGNC:16649]"
ENSG00000210195,MT-TT,287.5758668,295.3354016,254.740628,-0.03890627,0.168836352,-0.230437755,0.817751626,0.981449966,mitochondrially encoded tRNA-Thr (ACN) [Source:HGNC Symbol;Acc:HGNC:7499]
ENSG00000211445,GPX3,217.1552549,315.2373986,220.7672205,-0.535949559,0.193129521,-2.775078386,0.00551884,0.4219009,glutathione peroxidase 3 [Source:HGNC Symbol;Acc:HGNC:4555]
ENSG00000211448,DIO2,763.2362281,555.1611635,949.2984435,0.457401436,0.120845264,3.785017479,0.000153698,0.054332164,iodothyronine deiodinase 2 [Source:HGNC Symbol;Acc:HGNC:2884]
ENSG00000211772,TRBC2,1922.505439,1841.742517,1252.944537,0.06195308,0.128899413,0.4806312,0.630778637,0.957010878,T cell receptor beta constant 2 [Source:HGNC Symbol;Acc:HGNC:12157]
ENSG00000212126,TAS2R50,166.9469427,156.6483061,145.1597369,0.093547465,0.216605449,0.431879554,0.665828956,0.96245165,taste 2 receptor member 50 [Source:HGNC Symbol;Acc:HGNC:18882]
ENSG00000212464,SNORA12,1170.832048,1014.955365,1559.374955,0.205808612,0.275918135,0.745904623,0.455725033,0.928682335,"small nucleolar RNA, H/ACA box 12 [Source:HGNC Symbol;Acc:HGNC:32600]"
ENSG00000213064,SFT2D2,13314.04482,12528.98577,10989.29515,0.087653813,0.142625937,0.614571338,0.538837848,0.942590877,SFT2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25140]
ENSG00000213089,PDCL3P5,129.6870904,147.952946,116.0097452,-0.189253702,0.245802409,-0.769942422,0.441334048,0.928168619,PDCL3 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44506]
ENSG00000213090,SCYL2P1,139.3410561,117.485195,120.0214046,0.244680291,0.285926059,0.855746732,0.392137885,0.925889643,SCYL2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54685]
ENSG00000213203,GIMAP1,1527.815507,1733.438458,1393.96922,-0.181722237,0.10629981,-1.70952552,0.087353649,0.894474194,"GTPase, IMAP family member 1 [Source:HGNC Symbol;Acc:HGNC:23237]"
ENSG00000213347,MXD3,700.0485921,1060.510798,544.0524892,-0.59849676,0.131781762,-4.541575026,5.58355E-06,0.003827947,MAX dimerization protein 3 [Source:HGNC Symbol;Acc:HGNC:14008]
ENSG00000213420,GPC2,361.0814444,363.8239996,320.8004382,-0.010020762,0.136807378,-0.073247237,0.941609378,0.996698939,glypican 2 [Source:HGNC Symbol;Acc:HGNC:4450]
ENSG00000213468,FIRRE,360.8290929,452.7738222,282.361716,-0.325233384,0.124182531,-2.61899465,0.008818933,0.496317267,firre intergenic repeating RNA element [Source:HGNC Symbol;Acc:HGNC:49627]
ENSG00000213516,RBMXL1,1514.355463,1338.582762,1470.554176,0.177574408,0.081184127,2.187304514,0.028720301,0.736211896,RBMX like 1 [Source:HGNC Symbol;Acc:HGNC:25073]
